date,temp_AMAZONAS,temp_ANTIOQUIA,temp_ARAUCA,temp_ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,temp_ATLANTICO,temp_BOGOTA,temp_BOLIVAR,temp_BOYACA,temp_CALDAS,temp_CAQUETA,temp_CASANARE,temp_CAUCA,temp_CESAR,temp_CHOCO,temp_CORDOBA,temp_CUNDINAMARCA,temp_GUAINIA,temp_GUAVIARE,temp_HUILA,temp_LA GUAJIRA,temp_MAGDALENA,temp_META,temp_NARINO,temp_NORTE DE SANTANDER,temp_PUTUMAYO,temp_QUINDIO,temp_RISARALDA,temp_SANTANDER,temp_SUCRE,temp_TOLIMA,temp_VALLE DEL CAUCA,temp_VICHADA
2021-01-12,31.549999999999997,27.03862666666667,22.666666666666668,30.0,30.2,20.766666666666666,34.5,21.668993076923076,27.680821818181816,27.82386,28.9,24.18003,35.2,28.036160000000002,34.525,23.30269227272727,33.5,32.64,27.7752425,31.03333333333333,33.96666666666667,29.026,24.212128,25.19322125,30.02,29.54295666666667,27.49161,24.484474375,34.6,28.548305,28.580413333333336,30.4
2021-01-13,28.1,27.141733333333335,23.5,29.4,33.4,22.53333333333333,34.5,22.833183076923078,27.495227272727274,28.13843,29.65,25.45932666666667,36.35,28.541006,33.9,23.950409545454544,34.3,33.3,27.590075,32.733333333333334,35.13333333333333,29.663999999999998,27.624344999999998,26.103303750000002,30.040000000000003,29.200343333333333,27.823315,25.15332823529412,34.4,28.507202999999997,29.214734444444446,30.459999999999997
2021-01-14,31.0,25.521193333333333,23.566666666666666,29.6,30.9,22.0,34.775,23.07377076923077,27.018081818181816,29.122335,29.35,23.421886666666666,35.900000000000006,26.69973,34.75,24.593426363636365,34.2,32.800000000000004,26.72786,32.733333333333334,35.333333333333336,29.798000000000002,24.6356475,26.73331,29.96,28.46463,26.87501875,24.77816176470588,34.86666666666667,27.362866000000004,27.913305555555556,29.079999999999995
2021-01-15,32.25,27.000745,24.333333333333332,29.9,32.0,21.733333333333334,35.075,22.65636692307692,27.30244,29.5502,30.3,23.20084,34.6,26.538502,33.95,23.609596363636363,35.1,32.92,27.0189775,31.966666666666665,36.65,30.168,27.189065,27.11496,29.860000000000003,29.045983333333336,27.39931625,24.633459411764708,34.4,27.335833,27.685105555555555,29.079999999999995
2021-01-16,32.7,26.072436666666665,24.166666666666668,29.8,32.7,20.7,34.2,23.015068461538462,26.679844545454547,29.05105,29.049999999999997,23.946715,35.5,27.063893999999998,34.125,24.20209909090909,33.8,32.92,27.57015375,31.733333333333334,35.86666666666667,29.410000000000004,26.0442525,26.49751625,29.920000000000005,29.89627333333333,27.4911525,24.310194117647058,34.36666666666667,27.831428,28.442035555555556,28.5
2021-01-17,34.35,26.503051666666664,24.03333333333333,30.5,31.7,21.833333333333332,35.275,22.022096923076923,29.509627272727275,29.29014,30.25,23.23060666666667,33.650000000000006,27.998056,34.4,23.237071818181818,34.7,32.800000000000004,25.91598,32.4,34.06666666666667,30.157999999999998,26.45495,24.54831375,29.720000000000006,28.554336666666668,27.5469025,24.620670588235296,34.233333333333334,27.083025,28.027235555555553,31.22
2021-01-18,30.6,27.292408333333338,24.0,30.2,31.4,22.833333333333332,34.775,22.223477692307693,28.67810636363636,28.693925,29.95,22.54470333333333,35.099999999999994,27.769684,34.05,24.000434545454542,34.5,32.800000000000004,24.00801,31.866666666666664,34.4,28.415999999999997,24.6955625,25.24937,29.68,29.375853333333335,28.04604625,24.903352352941177,34.0,27.278495,28.87129888888889,29.02
2021-01-19,24.9,27.640869999999996,24.833333333333332,29.2,30.1,22.333333333333332,35.525,22.702008461538462,29.921523636363634,30.31098,29.85,24.892713333333333,35.7,28.31515,35.15,24.04817909090909,34.3,33.3,27.60504875,31.766666666666666,34.56666666666666,29.55,26.4221125,26.774120000000003,30.04,29.690793333333332,28.600735,24.724042352941176,35.166666666666664,28.194486,29.20705,30.4
2021-01-20,29.9,26.604741666666666,23.7,29.1,29.9,21.1,35.025,21.905265384615383,29.562723636363636,23.858425,29.3,24.353426666666667,35.3,28.987754000000002,34.925,23.696590454545454,33.9,32.92,28.122885,32.0,35.333333333333336,29.425,26.565762499999998,25.888305000000003,29.860000000000003,28.85092333333333,27.85336875,24.83641470588235,35.6,28.268315,28.645152222222222,26.340000000000003
2021-01-21,29.45,27.129588333333334,24.900000000000002,29.8,30.2,20.53333333333333,35.375,21.630584615384617,27.210276,28.31588,29.75,23.365063333333335,34.7,27.577202,35.25,23.819982727272727,30.7,32.8,27.71305125,31.8,35.63333333333333,28.675,24.2253,25.519563333333334,29.78,29.938023333333334,27.73956875,25.053049411764704,35.0,28.073190999999998,29.01101888888889,28.520000000000003
2021-01-22,29.950000000000003,27.861673333333332,23.0,29.9,31.2,21.53333333333333,34.95,22.16319,27.919443,22.72085,28.25,22.666330000000002,36.2,28.015535999999997,35.325,22.118668636363637,31.0,32.6,24.3995825,32.63333333333333,34.63333333333333,26.175,22.71668,26.822454285714286,27.68,29.22154,28.380205,25.348281176470586,34.86666666666667,27.476205,28.30066111111111,27.26
2021-01-23,29.1,24.982763333333335,24.066666666666666,30.6,30.5,19.03333333333333,34.025,21.439966153846154,26.139061,27.616175,29.200000000000003,23.83038666666667,36.45,27.884666,34.2,19.751099545454544,30.0,32.2,25.24251625,32.666666666666664,36.1,25.45,25.3872925,26.23781142857143,28.880000000000003,27.20022333333333,24.37099125,24.823323529411763,34.6,26.129405000000002,27.88683111111111,26.9
2021-01-24,31.5,27.080395,22.03333333333333,31.0,29.1,18.400000000000002,35.25,20.53449153846154,26.395115454545454,27.479305,28.5,25.085383333333336,35.15,27.181558000000003,35.550000000000004,21.78454409090909,31.3,32.50000000000001,27.2323375,31.8,35.766666666666666,27.2,25.81149,24.00830142857143,30.380000000000003,28.038956666666667,27.18189375,23.04690705882353,34.800000000000004,27.622601000000003,27.285065555555555,28.360000000000003
2021-01-25,31.900000000000002,27.62930833333333,23.53333333333333,30.3,29.9,18.900000000000002,35.4,21.729127692307692,26.7665742,26.597195,28.95,24.02781,34.849999999999994,28.718852,35.675,21.907935000000002,34.2,32.8,25.2839625,31.633333333333336,35.03333333333334,26.133333333333336,26.290760000000002,23.444388571428572,29.78,28.835639999999998,27.73710625,24.70846294117647,35.46666666666667,27.659515,28.5665,26.860000000000003
2021-01-26,30.35,24.643218333333333,23.566666666666666,30.1,30.9,20.53333333333333,35.35,21.968634615384612,24.993121,27.343465000000002,30.1,22.69180666666667,35.8,27.61816,34.7,22.98975090909091,35.0,32.92,26.056475,33.03333333333333,36.46666666666667,28.5,24.629897500000002,26.771882857142856,29.78,28.243816666666664,25.98012,25.06512705882353,34.36666666666667,26.739287,28.255232222222222,26.860000000000003
2021-01-27,30.15,28.035038333333333,24.2,30.3,31.5,21.433333333333334,35.275,22.437799230769233,28.235742,28.78902,29.35,24.71859333333333,35.7,28.254307999999998,35.6,23.96368409090909,34.8,32.92,27.64291625,32.36666666666667,38.1,29.200000000000003,25.3008825,26.902894285714286,29.660000000000004,30.760043333333332,28.81790375,25.081666470588235,35.199999999999996,28.702289999999998,29.61524222222222,27.439999999999998
2021-01-28,30.799999999999997,26.60956333333333,24.400000000000002,29.2,28.9,21.633333333333336,34.725,22.761123846153847,28.74790181818182,29.85952,30.15,25.316736666666667,34.4,27.02182,35.25,23.48535590909091,34.9,33.3,28.14491,31.933333333333334,37.166666666666664,29.46666666666667,27.78779,27.106557142857145,30.540000000000003,28.919340000000002,27.495575,25.206907647058824,34.8,26.230637,28.682505555555558,27.139999999999997
2021-01-29,28.75,27.264815,24.7,29.2,29.0,23.2,34.449999999999996,23.565546923076923,29.49722363636364,29.644930000000002,29.9,25.884023333333335,33.8,27.850206000000004,35.125,24.95214136363637,34.9,33.519999999999996,28.46669375,31.900000000000002,36.43333333333333,30.724999999999998,27.494970000000002,27.45953714285714,31.240000000000002,30.214100000000002,28.7403325,24.99779294117647,35.166666666666664,28.768759999999997,30.706766666666667,30.5
2021-01-30,31.45,28.56304,23.7,29.6,29.6,21.400000000000002,35.525,22.704977692307693,29.67613818181818,29.491745,30.85,27.97715666666667,34.5,29.298602,35.275,24.13437818181818,35.3,33.339999999999996,29.01081875,32.4,35.76666666666667,30.2,26.811397499999998,25.737866666666665,30.2,30.359723333333335,29.54742125,25.618681176470588,35.73333333333333,29.297508,30.198284444444443,29.919999999999998
2021-01-31,28.55,27.718211666666665,24.099999999999998,29.6,31.5,20.53333333333333,35.775,21.901384615384618,29.450126363636365,29.830940000000002,30.9,26.574096666666666,34.1,29.633192,35.15,24.004254545454547,33.2,33.339999999999996,27.74837125,33.333333333333336,36.166666666666664,30.666666666666668,26.527675999999996,27.19131333333333,30.28,29.690179999999998,29.41144125,24.956513529411765,36.266666666666666,29.586655999999998,30.22542888888889,29.919999999999998
2021-02-01,27.95,28.081864999999997,24.133333333333336,29.4,30.7,19.333333333333332,35.475,22.32690153846154,29.387294999999998,25.816364999999998,29.55,23.623829999999998,37.65,28.348437999999998,35.125,23.11861181818182,31.1,32.760000000000005,24.9517425,33.733333333333334,35.5,27.5,23.910156,26.737543333333335,28.78,30.32222333333333,28.536215,25.282384705882354,36.4,29.772816999999996,29.818414444444443,27.68
2021-02-02,30.549999999999997,29.185288333333332,25.666666666666668,29.4,29.3,19.8,33.15,23.351705384615386,29.647296666666666,25.31704,31.549999999999997,25.623153333333335,36.7,28.126948,33.875,23.519945454545454,31.5,32.760000000000005,26.951075,34.833333333333336,36.86666666666667,28.900000000000002,26.091910000000002,29.589945,29.440000000000005,29.746893333333333,28.8386425,24.972332352941176,35.266666666666666,29.043024000000003,30.32384,29.72
2021-02-03,31.25,28.02147666666667,24.96666666666667,27.8,30.4,22.320999999999998,34.325,22.824413846153845,29.852905454545454,29.28911,31.7,28.312363333333334,35.9,28.248738000000003,34.65,23.025984166666664,34.3,33.58,28.790698749999997,31.766666666666666,34.36666666666667,30.599999999999998,28.684992,28.281713333333332,30.579999999999995,31.111883333333335,29.55596625,25.08904529411765,35.0,29.133055000000002,30.661904444444442,30.5
2021-02-04,31.4,28.713626666666666,25.366666666666664,27.9,31.5,22.166666666666668,35.55,22.96899,27.510252727272725,26.924475,32.25,26.040873333333334,36.6,28.758125999999997,34.5,22.934385217391306,32.6,33.519999999999996,27.28513375,32.36666666666667,36.800000000000004,29.899999999999995,25.575623999999998,29.46493666666667,30.119999999999997,28.876516666666664,29.78257,25.82237117647059,35.766666666666666,29.233283999999998,30.789488888888894,27.7
2021-02-05,25.25,26.543989999999997,21.233333333333334,30.2,31.3,19.5,35.275,21.284415384615386,26.934090000000005,27.74535,29.35,25.583083333333335,37.599999999999994,26.167034,34.575,21.232165454545456,30.2,32.44,27.80315375,33.03333333333333,37.46666666666667,27.866666666666664,26.363486,23.927583333333335,30.48,24.79143,27.44924125,25.120650588235293,35.300000000000004,28.33691,29.33156333333333,29.76
2021-02-06,31.0,26.225465,23.03333333333333,30.1,32.5,20.099999999999998,35.25,21.852997692307692,28.503320909090906,26.757804999999998,28.4,23.54321333333333,34.5,29.757178,35.625,22.807495909090907,34.5,32.92,24.64289375,32.46666666666667,35.333333333333336,29.8,24.651034000000003,27.818156,30.04,30.9474,27.46077125,25.03634411764706,36.0,25.870674,29.104646250000002,26.339999999999996
2021-02-07,33.15,29.397191666666668,22.900000000000002,30.5,32.3,21.96666666666667,35.65,22.97954076923077,27.03210518181818,28.4027,28.1,27.113543333333336,36.3,28.246320000000004,35.375,23.38694347826087,33.5,32.84,29.67983375,32.1,39.1,29.799999999999997,25.767348000000005,27.2197,30.04,32.48257,29.8774025,26.092588125,36.300000000000004,29.48502666666667,29.472715714285716,29.080000000000002
2021-02-08,30.65,27.173914999999997,24.599999999999998,30.3,31.6,21.96666666666667,35.8,23.157544615384616,29.157900909090912,29.630854999999997,31.35,25.598693333333333,36.75,28.400688000000002,36.325,22.952816363636362,35.0,33.36,28.7773575,33.0,36.166666666666664,30.633333333333336,23.735942,28.511187999999997,29.860000000000003,31.10687,29.795144999999998,24.845407647058824,36.56666666666667,28.275287000000002,28.18001375,27.439999999999998
2021-02-09,28.8,26.674811666666667,23.866666666666664,29.8,31.6,17.794999999999998,35.3,21.336284615384614,25.657091111111114,29.178215,29.9,23.3527,34.5,29.194170000000003,35.55,21.495919999999998,34.3,32.92,26.615605000000002,32.0,36.56666666666666,29.633333333333336,26.354056000000003,25.632174,29.78,28.587725,27.95154375,24.03835,35.1,25.710784999999998,28.41655375,26.860000000000003
2021-02-10,32.650000000000006,27.027469999999997,23.766666666666666,29.8,30.8,18.3278,35.775,21.695608461538463,23.61075222222222,30.662405,30.85,22.51688,36.2,29.460354000000002,36.0,21.92025304347826,34.9,32.8,25.58824125,33.46666666666667,35.4,29.53333333333333,25.945912,24.49939,29.839999999999996,28.8604925,26.500621250000002,23.019233529411764,35.53333333333333,26.754163,28.10595625,26.860000000000003
2021-02-11,33.55,27.43004,23.633333333333336,30.0,31.9,19.935000000000002,34.62,22.856139230769234,26.875814615384613,29.092965,29.200000000000003,24.12452,36.599999999999994,29.200139999999998,36.05,23.527156086956523,34.6,32.92,26.52316,33.46666666666667,35.9,27.600000000000005,25.161876,25.814941666666666,30.04,29.9960775,28.5495275,24.77854294117647,35.300000000000004,27.964913000000003,28.96961333333333,28.5
2021-02-12,29.9,23.564645,24.0,29.76,31.7,16.72225,35.3,21.516553076923078,24.322793333333333,29.541865,32.2,22.783345,36.25,25.138222,35.6,21.429283478260867,33.7,32.72,23.8565,33.86666666666667,35.73333333333333,30.133333333333336,24.066756,25.102378333333334,29.21,23.6517325,23.9937725,24.28646,36.1,25.875289,25.86249,29.240000000000002
2021-02-13,29.5,24.87800833333333,24.133333333333336,29.98,32.7,19.434,34.660000000000004,21.722272307692307,24.25612375,29.85792,31.400000000000002,24.38181,36.35,28.48007,35.525,21.09525652173913,35.6,32.62,28.35723625,34.699999999999996,36.53333333333333,29.666666666666668,25.035856000000003,27.314921666666667,30.02,27.274862499999998,25.30389125,23.275204375,35.36666666666667,26.451002999999996,27.30481375,28.559999999999995
2021-02-14,30.65,25.724864999999998,23.46666666666667,29.860000000000003,33.1,17.60475,34.04,21.79629230769231,28.647075833333332,28.646859999999997,31.700000000000003,25.035989999999998,34.0,28.934262,34.599999999999994,21.550627826086956,32.7,32.8,26.696381249999998,33.666666666666664,34.93333333333333,31.366666666666664,24.789908,25.286698333333334,29.96,29.457192499999998,28.7318775,21.525557499999998,35.9,26.967935,28.56039875,30.96
2021-02-15,33.400000000000006,26.216661666666667,24.0,30.119999999999997,31.9,18.458750000000002,34.6,22.415996153846155,25.336221666666663,31.39361,30.95,22.146686666666668,35.95,26.975171999999997,35.75,21.35519565217391,34.9,32.96,25.368295,34.13333333333333,36.46666666666667,31.6,26.0229625,27.391111666666664,29.879999999999995,25.00479,24.7679375,24.71342,36.46666666666667,25.694252999999996,23.22275888888889,29.160000000000004
2021-02-16,31.549999999999997,27.586313333333333,22.899999999999995,30.2,32.3,17.75475,34.96,21.56474642857143,27.96026153846154,28.877135000000003,30.1,23.261773333333334,35.5,27.979642000000002,35.45,22.122175416666664,35.2,32.92,25.57799375,32.56666666666666,35.199999999999996,28.900000000000002,28.301035,24.971885,29.68,29.2992075,27.6820775,23.5510125,36.06666666666667,27.899873636363637,24.02074181818182,27.080000000000002
2021-02-17,30.599999999999998,25.081621428571427,22.233333333333334,30.4,31.7,19.476,33.339999999999996,20.97827571428571,25.511655384615384,29.660625,29.299999999999997,22.291433333333334,35.2,26.567113999999997,34.825,22.5918808,34.4,32.64,24.96169625,32.63333333333333,35.93333333333333,29.0,27.1073025,22.914193333333333,29.72,27.4119725,25.10169375,22.421800625,35.1,27.500952727272725,26.61316454545454,29.079999999999995
2021-02-18,32.75,22.999914285714286,24.599999999999998,30.1,32.0,19.7265,34.54,21.951529999999998,24.029371384615384,29.265349999999998,31.05,20.668133333333333,36.2,26.638080000000002,35.625,21.84590740740741,34.9,31.7,24.80615125,33.53333333333333,36.166666666666664,29.5,24.38438,26.745361666666668,29.360000000000003,27.8788025,24.3067825,23.8288375,36.26666666666667,25.999709090909093,26.11004,23.8
2021-02-19,29.1,22.886097142857146,24.46666666666667,29.9,31.8,17.2245,34.72,21.244208823529412,24.444570076923075,28.43746,31.15,22.339366666666667,35.95,28.366419999999998,35.525,20.807655555555556,35.7,32.18,21.54925625,34.300000000000004,35.03333333333333,29.099999999999998,26.1848325,26.392143333333333,27.940000000000005,25.7456375,24.9450475,23.461468125,36.5,24.58124181818182,27.066348333333334,22.6
2021-02-20,31.7,23.207807142857146,25.0,30.1,31.8,16.3445,33.42,21.777266666666666,24.886977857142856,31.374000000000002,31.0,23.709419999999998,35.55,29.136924,35.349999999999994,21.473373928571426,35.5,32.8,25.4538275,33.166666666666664,34.63333333333333,29.46666666666667,26.929029999999997,25.78285166666667,29.96,27.69567,26.71739875,23.75472375,35.333333333333336,26.020250909090908,27.793785384615383,29.080000000000002
2021-02-21,31.85,21.78287,23.833333333333332,29.0,31.3,16.907333333333334,33.46,20.029649,24.483978142857143,29.22296,31.35,23.671363333333332,34.75,29.355491999999998,35.3,20.655901785714285,31.6,32.5,24.5100175,31.03333333333333,36.46666666666667,28.166666666666668,26.9658225,24.56251,30.24,27.8589,25.270684444444445,22.981077499999998,35.6,25.788014545454544,27.51565769230769,26.420000000000005
2021-02-22,31.85,24.47137625,21.566666666666666,29.3,30.9,15.293200000000002,34.08,20.007606818181817,24.7273403125,27.990524999999998,29.650000000000002,22.700933333333335,35.8,28.644650000000002,35.975,19.55503892857143,35.7,31.8,21.499105714285715,32.0,32.63438,27.266666666666666,24.80712,21.64222666666667,28.98,25.785815,26.48997222222222,23.459651875,32.266666666666666,24.29751,26.247392307692305,30.98
2021-02-23,26.450000000000003,22.306747777777776,24.399999999999995,28.5,31.6,16.69675,33.96,21.883827391304347,23.416938125,28.277045,32.0,23.780559999999998,37.0,26.987348000000004,35.475,20.871555555555556,35.8,32.62,25.97256875,34.733333333333334,34.8522975,28.899999999999995,23.8068,24.06847666666667,29.43,25.408086,25.917065555555556,23.985701875,36.8,26.944827272727274,27.374475384615383,28.380000000000003
2021-02-24,29.15,26.248523999999996,22.133333333333336,29.9,30.4,16.9415,35.519999999999996,21.11080782608696,27.319884,25.769145,28.4,24.211466666666666,34.8,30.006734,36.725,20.660214,31.5,32.14,24.04751125,33.166666666666664,34.63939,26.866666666666664,24.451175,23.85197,28.360000000000003,29.344032,30.15052222222222,23.48115,37.3,27.00847090909091,29.016072307692305,22.3
2021-02-25,30.4,26.38854090909091,23.266666666666666,29.2,29.85,14.914499999999999,35.32,20.87964652173913,26.05653285714286,28.321795,30.299999999999997,27.515296666666668,34.7,29.362426,36.9,20.647863448275864,30.9,32.58,26.880925,31.866666666666664,36.32420666666667,27.099999999999998,25.6407275,24.749274,30.560000000000002,27.303455,28.52030333333333,24.19444,37.9,28.925775454545455,28.759099999999997,28.080000000000002
2021-02-26,25.85,25.538403,22.5,28.8,33.65,19.191666666666666,35.2,23.178719130434782,25.862848,25.836399999999998,30.25,24.472633333333334,35.05,28.045426,36.85,23.29942642857143,34.9,32.17999999999999,24.23462375,31.733333333333334,35.79320666666667,29.666666666666668,25.71258,24.273965,30.060000000000002,26.320815714285715,26.653399999999998,24.663831333333334,37.4,29.434599090909092,28.44585230769231,26.339999999999996
2021-02-27,31.3,24.445940000000004,20.533333333333335,29.8,33.0,16.707833333333333,35.3,21.30315652173913,25.92022466666667,27.33497,26.950000000000003,23.721186666666668,34.35,29.593862,36.775,20.9010025,34.7,32.779999999999994,24.73869,30.75,35.554763333333334,27.53333333333333,26.06019,21.11873,28.940000000000005,26.109164285714286,27.77725,23.53081266666667,37.5,26.35238090909091,27.456002307692305,26.860000000000003
2021-02-28,28.5,24.387567999999998,24.5,30.0,32.4,17.855444444444444,34.86,22.42847434782609,24.119667333333332,28.12843,28.05,22.835216666666668,35.5,26.197967999999996,37.625,21.048254137931032,34.0,32.660000000000004,26.5612575,32.199999999999996,35.24912333333333,25.96666666666667,24.258845,22.019101666666668,29.700000000000006,26.09694,25.103296666666665,24.640169333333333,37.75,26.450756363636366,27.3446725,25.939999999999998
2021-03-01,29.1,25.143016,25.766666666666666,29.9,32.45,17.603333333333335,35.980000000000004,22.82564652173913,23.221579333333334,28.715035,29.049999999999997,21.85934333333333,36.35,25.379016,37.2,21.06087103448276,33.0,32.540000000000006,25.03678625,32.03333333333333,34.520810000000004,27.23333333333333,28.119173333333332,25.742936666666665,28.130000000000003,24.314600000000002,22.607894444444444,25.334878,37.650000000000006,25.347540000000002,23.66041923076923,27.18
2021-03-02,29.9,24.33383272727273,25.366666666666664,30.0,32.0,15.89777777777778,34.5,21.886325,25.207436666666663,28.290985,31.4,19.9824125,33.34112666666667,28.581506,36.675,20.265706333333334,34.3,32.61999999999999,23.66944875,32.46666666666667,34.137229999999995,27.166666666666668,24.309525,25.655240000000003,27.55,25.12393857142857,25.19895,24.64624176470588,37.05,25.48392090909091,26.09544307692308,27.3
2021-03-03,28.35,22.31498909090909,25.666666666666668,30.3,32.7,16.150666666666666,34.699999999999996,21.025640967741932,24.2491752,29.211565,31.65,22.628188,35.00658,27.807686,35.3,19.55174733333333,35.2,32.660000000000004,24.3664075,33.4,31.07523,30.0,26.0201125,26.298360000000002,29.15,25.04441142857143,25.295248,24.77606588235294,36.599999999999994,23.1113525,26.083487692307695,29.52
2021-03-04,28.7,23.72779,26.633333333333336,28.6,27.3,13.015,34.050000000000004,17.712731,23.59559258823529,28.81436,32.650000000000006,23.314163999999998,34.31715333333333,29.551350000000003,35.4,17.418635333333334,32.0,31.619999999999997,25.129815,33.800000000000004,34.401925,29.03333333333333,25.027528,25.587203333333335,29.2,26.05292857142857,25.970496000000004,22.272509999999997,36.85,23.012802500000003,28.08100769230769,26.0
2021-03-05,30.9,23.19647181818182,24.46666666666667,29.2,32.55,15.423444444444446,34.68333333333333,19.830857741935482,24.34335705882353,28.698915,31.700000000000003,24.077893999999997,33.832829999999994,29.371296,34.55,18.581104666666665,32.6,32.5,25.15514375,32.4,32.028138,29.46666666666667,25.4536625,24.68045,30.26,25.63575,26.473876,22.698252222222223,36.55,24.6260225,28.001475384615386,28.640000000000004
