date,temp_AMAZONAS,temp_ARAUCA,temp_ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,temp_ATLANTICO,temp_BOGOTA,temp_BOLIVAR,temp_CAQUETA,temp_CASANARE,temp_CESAR,temp_CHOCO,temp_GUAINIA,temp_GUAVIARE,temp_LA GUAJIRA,temp_MAGDALENA,temp_META,temp_NARINO,temp_NORTE DE SANTANDER,temp_PUTUMAYO,temp_QUINDIO,temp_RISARALDA,temp_SUCRE,temp_VICHADA,temp_avg_represas
2021-01-17,34.35,24.03333333333333,30.5,31.7,21.833333333333332,35.275,29.29014,30.25,33.650000000000006,27.998056,34.7,32.800000000000004,32.4,34.06666666666667,30.157999999999998,26.45495,24.54831375,29.720000000000006,28.554336666666668,27.5469025,34.233333333333334,31.22,26.454936549111018
2021-01-18,30.6,24.0,30.2,31.4,22.833333333333332,34.775,28.693925,29.95,35.099999999999994,27.769684,34.5,32.800000000000004,31.866666666666664,34.4,28.415999999999997,24.6955625,25.24937,29.68,29.375853333333335,28.04604625,34.0,29.02,26.38502865098953
2021-01-19,24.9,24.833333333333332,29.2,30.1,22.333333333333332,35.525,30.31098,29.85,35.7,28.31515,34.3,33.3,31.766666666666666,34.56666666666666,29.55,26.4221125,26.774120000000003,30.04,29.690793333333332,28.600735,35.166666666666664,30.4,27.40859216250857
2021-01-20,29.9,23.7,29.1,29.9,21.1,35.025,23.858425,29.3,35.3,28.987754000000002,33.9,32.92,32.0,35.333333333333336,29.425,26.565762499999998,25.888305000000003,29.860000000000003,28.85092333333333,27.85336875,35.6,26.340000000000003,27.092051473696237
2021-01-21,29.45,24.900000000000002,29.8,30.2,20.53333333333333,35.375,28.31588,29.75,34.7,27.577202,30.7,32.8,31.8,35.63333333333333,28.675,24.2253,25.519563333333334,29.78,29.938023333333334,27.73956875,35.0,28.520000000000003,26.82558055599776
2021-01-22,29.950000000000003,23.0,29.9,31.2,21.53333333333333,34.95,22.72085,28.25,36.2,28.015535999999997,31.0,32.6,32.63333333333333,34.63333333333333,26.175,22.71668,26.822454285714286,27.68,29.22154,28.380205,34.86666666666667,27.26,26.357903475727863
2021-01-23,29.1,24.066666666666666,30.6,30.5,19.03333333333333,34.025,27.616175,29.200000000000003,36.45,27.884666,30.0,32.2,32.666666666666664,36.1,25.45,25.3872925,26.23781142857143,28.880000000000003,27.20022333333333,24.37099125,34.6,26.9,25.442535258982353
2021-01-24,31.5,22.03333333333333,31.0,29.1,18.400000000000002,35.25,27.479305,28.5,35.15,27.181558000000003,31.3,32.50000000000001,31.8,35.766666666666666,27.2,25.81149,24.00830142857143,30.380000000000003,28.038956666666667,27.18189375,34.800000000000004,28.360000000000003,26.16168405316285
2021-01-25,31.900000000000002,23.53333333333333,30.3,29.9,18.900000000000002,35.4,26.597195,28.95,34.849999999999994,28.718852,34.2,32.8,31.633333333333336,35.03333333333334,26.133333333333336,26.290760000000002,23.444388571428572,29.78,28.835639999999998,27.73710625,35.46666666666667,26.860000000000003,26.39541956668175
2021-01-26,30.35,23.566666666666666,30.1,30.9,20.53333333333333,35.35,27.343465000000002,30.1,35.8,27.61816,35.0,32.92,33.03333333333333,36.46666666666667,28.5,24.629897500000002,26.771882857142856,29.78,28.243816666666664,25.98012,34.36666666666667,26.860000000000003,25.81026528055213
2021-01-27,30.15,24.2,30.3,31.5,21.433333333333334,35.275,28.78902,29.35,35.7,28.254307999999998,34.8,32.92,32.36666666666667,38.1,29.200000000000003,25.3008825,26.902894285714286,29.660000000000004,30.760043333333332,28.81790375,35.199999999999996,27.439999999999998,27.40329719311554
2021-01-28,30.799999999999997,24.400000000000002,29.2,28.9,21.633333333333336,34.725,29.85952,30.15,34.4,27.02182,34.9,33.3,31.933333333333334,37.166666666666664,29.46666666666667,27.78779,27.106557142857145,30.540000000000003,28.919340000000002,27.495575,34.8,27.139999999999997,27.043564177604093
2021-01-29,28.75,24.7,29.2,29.0,23.2,34.449999999999996,29.644930000000002,29.9,33.8,27.850206000000004,34.9,33.519999999999996,31.900000000000002,36.43333333333333,30.724999999999998,27.494970000000002,27.45953714285714,31.240000000000002,30.214100000000002,28.7403325,35.166666666666664,30.5,27.92287636142534
2021-01-30,31.45,23.7,29.6,29.6,21.400000000000002,35.525,29.491745,30.85,34.5,29.298602,35.3,33.339999999999996,32.4,35.76666666666667,30.2,26.811397499999998,25.737866666666665,30.2,30.359723333333335,29.54742125,35.73333333333333,29.919999999999998,28.245598309352573
2021-01-31,28.55,24.099999999999998,29.6,31.5,20.53333333333333,35.775,29.830940000000002,30.9,34.1,29.633192,33.2,33.339999999999996,33.333333333333336,36.166666666666664,30.666666666666668,26.527675999999996,27.19131333333333,30.28,29.690179999999998,29.41144125,36.266666666666666,29.919999999999998,27.731504352610948
2021-02-01,27.95,24.133333333333336,29.4,30.7,19.333333333333332,35.475,25.816364999999998,29.55,37.65,28.348437999999998,31.1,32.760000000000005,33.733333333333334,35.5,27.5,23.910156,26.737543333333335,28.78,30.32222333333333,28.536215,36.4,27.68,27.148886200697014
2021-02-02,30.549999999999997,25.666666666666668,29.4,29.3,19.8,33.15,25.31704,31.549999999999997,36.7,28.126948,31.5,32.760000000000005,34.833333333333336,36.86666666666667,28.900000000000002,26.091910000000002,29.589945,29.440000000000005,29.746893333333333,28.8386425,35.266666666666666,29.72,27.64926605254353
2021-02-03,31.25,24.96666666666667,27.8,30.4,22.320999999999998,34.325,29.28911,31.7,35.9,28.248738000000003,34.3,33.58,31.766666666666666,34.36666666666667,30.599999999999998,28.684992,28.281713333333332,30.579999999999995,31.111883333333335,29.55596625,35.0,30.5,28.036184695592805
2021-02-04,31.4,25.366666666666664,27.9,31.5,22.166666666666668,35.55,26.924475,32.25,36.6,28.758125999999997,32.6,33.519999999999996,32.36666666666667,36.800000000000004,29.899999999999995,25.575623999999998,29.46493666666667,30.119999999999997,28.876516666666664,29.78257,35.766666666666666,27.7,27.57984057600235
2021-02-05,25.25,21.233333333333334,30.2,31.3,19.5,35.275,27.74535,29.35,37.599999999999994,26.167034,30.2,32.44,33.03333333333333,37.46666666666667,27.866666666666664,26.363486,23.927583333333335,30.48,24.79143,27.44924125,35.300000000000004,29.76,26.674502184406276
2021-02-06,31.0,23.03333333333333,30.1,32.5,20.099999999999998,35.25,26.757804999999998,28.4,34.5,29.757178,34.5,32.92,32.46666666666667,35.333333333333336,29.8,24.651034000000003,27.818156,30.04,30.9474,27.46077125,36.0,26.339999999999996,26.32120509614699
2021-02-07,33.15,22.900000000000002,30.5,32.3,21.96666666666667,35.65,28.4027,28.1,36.3,28.246320000000004,33.5,32.84,32.1,39.1,29.799999999999997,25.767348000000005,27.2197,30.04,32.48257,29.8774025,36.300000000000004,29.080000000000002,28.001448868526218
2021-02-08,30.65,24.599999999999998,30.3,31.6,21.96666666666667,35.8,29.630854999999997,31.35,36.75,28.400688000000002,35.0,33.36,33.0,36.166666666666664,30.633333333333336,23.735942,28.511187999999997,29.860000000000003,31.10687,29.795144999999998,36.56666666666667,27.439999999999998,27.444393611850405
2021-02-09,28.8,23.866666666666664,29.8,31.6,17.794999999999998,35.3,29.178215,29.9,34.5,29.194170000000003,34.3,32.92,32.0,36.56666666666666,29.633333333333336,26.354056000000003,25.632174,29.78,28.587725,27.95154375,35.1,26.860000000000003,25.884810114316235
2021-02-10,32.650000000000006,23.766666666666666,29.8,30.8,18.3278,35.775,30.662405,30.85,36.2,29.460354000000002,34.9,32.8,33.46666666666667,35.4,29.53333333333333,25.945912,24.49939,29.839999999999996,28.8604925,26.500621250000002,35.53333333333333,26.860000000000003,25.62385577566507
2021-02-11,33.55,23.633333333333336,30.0,31.9,19.935000000000002,34.62,29.092965,29.200000000000003,36.599999999999994,29.200139999999998,34.6,32.92,33.46666666666667,35.9,27.600000000000005,25.161876,25.814941666666666,30.04,29.9960775,28.5495275,35.300000000000004,28.5,26.909989920762012
2021-02-12,29.9,24.0,29.76,31.7,16.72225,35.3,29.541865,32.2,36.25,25.138222,33.7,32.72,33.86666666666667,35.73333333333333,30.133333333333336,24.066756,25.102378333333334,29.21,23.6517325,23.9937725,36.1,29.240000000000002,24.909735888851728
2021-02-13,29.5,24.133333333333336,29.98,32.7,19.434,34.660000000000004,29.85792,31.400000000000002,36.35,28.48007,35.6,32.62,34.699999999999996,36.53333333333333,29.666666666666668,25.035856000000003,27.314921666666667,30.02,27.274862499999998,25.30389125,35.36666666666667,28.559999999999995,25.724672828776477
2021-02-14,30.65,23.46666666666667,29.860000000000003,33.1,17.60475,34.04,28.646859999999997,31.700000000000003,34.0,28.934262,32.7,32.8,33.666666666666664,34.93333333333333,31.366666666666664,24.789908,25.286698333333334,29.96,29.457192499999998,28.7318775,35.9,30.96,26.11051234671126
2021-02-15,33.400000000000006,24.0,30.119999999999997,31.9,18.458750000000002,34.6,31.39361,30.95,35.95,26.975171999999997,34.9,32.96,34.13333333333333,36.46666666666667,31.6,26.0229625,27.391111666666664,29.879999999999995,25.00479,24.7679375,36.46666666666667,29.160000000000004,25.221948869490895
2021-02-16,31.549999999999997,22.899999999999995,30.2,32.3,17.75475,34.96,28.877135000000003,30.1,35.5,27.979642000000002,35.2,32.92,32.56666666666666,35.199999999999996,28.900000000000002,28.301035,24.971885,29.68,29.2992075,27.6820775,36.06666666666667,27.080000000000002,25.899489175491176
2021-02-17,30.599999999999998,22.233333333333334,30.4,31.7,19.476,33.339999999999996,29.660625,29.299999999999997,35.2,26.567113999999997,34.4,32.64,32.63333333333333,35.93333333333333,29.0,27.1073025,22.914193333333333,29.72,27.4119725,25.10169375,35.1,29.079999999999995,25.277748080853314
2021-02-18,32.75,24.599999999999998,30.1,32.0,19.7265,34.54,29.265349999999998,31.05,36.2,26.638080000000002,34.9,31.7,33.53333333333333,36.166666666666664,29.5,24.38438,26.745361666666668,29.360000000000003,27.8788025,24.3067825,36.26666666666667,23.8,24.78645942519795
2021-02-19,29.1,24.46666666666667,29.9,31.8,17.2245,34.72,28.43746,31.15,35.95,28.366419999999998,35.7,32.18,34.300000000000004,35.03333333333333,29.099999999999998,26.1848325,26.392143333333333,27.940000000000005,25.7456375,24.9450475,36.5,22.6,24.3905212792047
2021-02-20,31.7,25.0,30.1,31.8,16.3445,33.42,31.374000000000002,31.0,35.55,29.136924,35.5,32.8,33.166666666666664,34.63333333333333,29.46666666666667,26.929029999999997,25.78285166666667,29.96,27.69567,26.71739875,35.333333333333336,29.080000000000002,25.342743313894438
2021-02-21,31.85,23.833333333333332,29.0,31.3,16.907333333333334,33.46,29.22296,31.35,34.75,29.355491999999998,31.6,32.5,31.03333333333333,36.46666666666667,28.166666666666668,26.9658225,24.56251,30.24,27.8589,25.270684444444445,35.6,26.420000000000005,24.6718529499667
2021-02-22,31.85,21.566666666666666,29.3,30.9,15.293200000000002,34.08,27.990524999999998,29.650000000000002,35.8,28.644650000000002,35.7,31.8,32.0,32.63438,27.266666666666666,24.80712,21.64222666666667,28.98,25.785815,26.48997222222222,32.266666666666666,30.98,24.294095553956456
2021-02-23,26.450000000000003,24.399999999999995,28.5,31.6,16.69675,33.96,28.277045,32.0,37.0,26.987348000000004,35.8,32.62,34.733333333333334,34.8522975,28.899999999999995,23.8068,24.06847666666667,29.43,25.408086,25.917065555555556,36.8,28.380000000000003,25.201220213198035
2021-02-24,29.15,22.133333333333336,29.9,30.4,16.9415,35.519999999999996,25.769145,28.4,34.8,30.006734,31.5,32.14,33.166666666666664,34.63939,26.866666666666664,24.451175,23.85197,28.360000000000003,29.344032,30.15052222222222,37.3,22.3,25.982910095953685
2021-02-25,30.4,23.266666666666666,29.2,29.85,14.914499999999999,35.32,28.321795,30.299999999999997,34.7,29.362426,30.9,32.58,31.866666666666664,36.32420666666667,27.099999999999998,25.6407275,24.749274,30.560000000000002,27.303455,28.52030333333333,37.9,28.080000000000002,26.714812085746086
2021-02-26,25.85,22.5,28.8,33.65,19.191666666666666,35.2,25.836399999999998,30.25,35.05,28.045426,34.9,32.17999999999999,31.733333333333334,35.79320666666667,29.666666666666668,25.71258,24.273965,30.060000000000002,26.320815714285715,26.653399999999998,37.4,26.339999999999996,26.59809363742743
2021-02-27,31.3,20.533333333333335,29.8,33.0,16.707833333333333,35.3,27.33497,26.950000000000003,34.35,29.593862,34.7,32.779999999999994,30.75,35.554763333333334,27.53333333333333,26.06019,21.11873,28.940000000000005,26.109164285714286,27.77725,37.5,26.860000000000003,25.514439623852233
2021-02-28,28.5,24.5,30.0,32.4,17.855444444444444,34.86,28.12843,28.05,35.5,26.197967999999996,34.0,32.660000000000004,32.199999999999996,35.24912333333333,25.96666666666667,24.258845,22.019101666666668,29.700000000000006,26.09694,25.103296666666665,37.75,25.939999999999998,25.744103618272682
2021-03-01,29.1,25.766666666666666,29.9,32.45,17.603333333333335,35.980000000000004,28.715035,29.049999999999997,36.35,25.379016,33.0,32.540000000000006,32.03333333333333,34.520810000000004,27.23333333333333,28.119173333333332,25.742936666666665,28.130000000000003,24.314600000000002,22.607894444444444,37.650000000000006,27.18,25.069007970365778
2021-03-02,29.9,25.366666666666664,30.0,32.0,15.89777777777778,34.5,28.290985,31.4,33.34112666666667,28.581506,34.3,32.61999999999999,32.46666666666667,34.137229999999995,27.166666666666668,24.309525,25.655240000000003,27.55,25.12393857142857,25.19895,37.05,27.3,24.824576772799258
2021-03-03,28.35,25.666666666666668,30.3,32.7,16.150666666666666,34.699999999999996,29.211565,31.65,35.00658,27.807686,35.2,32.660000000000004,33.4,31.07523,30.0,26.0201125,26.298360000000002,29.15,25.04441142857143,25.295248,36.599999999999994,29.52,24.3407054166645
2021-03-04,28.7,26.633333333333336,28.6,27.3,13.015,34.050000000000004,28.81436,32.650000000000006,34.31715333333333,29.551350000000003,32.0,31.619999999999997,33.800000000000004,34.401925,29.03333333333333,25.027528,25.587203333333335,29.2,26.05292857142857,25.970496000000004,36.85,26.0,23.96650481138763
2021-03-05,30.9,24.46666666666667,29.2,32.55,15.423444444444446,34.68333333333333,28.698915,31.700000000000003,33.832829999999994,29.371296,32.6,32.5,32.4,32.028138,29.46666666666667,25.4536625,24.68045,30.26,25.63575,26.473876,36.55,28.640000000000004,24.506057914244508
2021-03-06,31.75,21.866666666666664,29.3,32.3,17.36311111111111,34.583333333333336,24.444560000000003,30.799999999999997,34.799013333333335,29.001572,29.7,31.940000000000005,32.699999999999996,33.967496,26.366666666666664,26.681075,24.714332,29.340000000000003,26.10635857142857,26.525629,36.05,25.720000000000006,25.368402137731408
2021-03-07,26.5,23.5,28.8,32.8,15.957444444444443,34.65,28.34961,30.200000000000003,33.46768,28.093574,32.5,32.260000000000005,32.4,33.48276,25.366666666666664,23.3014125,24.444104,29.22,24.855255714285715,26.171033,37.45,27.26,24.514867749052552
2021-03-08,23.7,34.75,29.939999999999998,31.950000000000003,16.121625,32.733333333333334,25.8,30.6,35.4,23.3162688,30.840000000000003,32.160000000000004,32.4,34.675,27.5,20.483865816666665,25.433333333333334,28.4,19.400000000000002,20.65,36.6,31.919999999999998,21.62980526315789
2021-03-09,24.55,24.666666666666668,29.4,30.75,18.465888888888887,32.21666666666667,26.948819999999998,30.928056666666663,31.567943333333332,28.499096,32.3,32.48,30.53333333333333,31.141376,30.75,27.06123,25.83748,29.6,25.78537142857143,26.083713999999997,34.45,32.66,25.445938910725424
2021-03-10,29.8,24.200000000000003,29.9,31.9,16.995111111111115,34.416666666666664,22.618679999999998,27.545023333333333,33.721560000000004,24.545536000000002,31.6,31.46,32.13333333333333,34.323538,25.766666666666666,25.792579999999997,24.379404285714287,25.4,22.156568571428572,21.521995,37.099999999999994,27.82,23.50293075749671
2021-03-11,28.75,23.03333333333333,29.5,33.75,16.409875,34.266666666666666,25.42324,28.792969999999997,33.632933333333334,26.75943,29.2,31.7,31.933333333333334,32.196389999999994,26.266666666666666,27.243656666666666,24.699775714285717,25.4,21.89741,21.848177,35.65,29.52,22.59509572861652
2021-03-12,29.799999999999997,25.099999999999998,29.8,32.45,15.173874999999999,33.88333333333333,27.588125,29.07763,33.04561666666667,26.710804000000003,33.1,31.059999999999995,32.03333333333333,31.170414,26.366666666666664,28.625006666666668,24.661352857142855,27.479999999999997,22.89112714285714,21.64862,35.45,27.380000000000003,22.354432885195628
2021-03-13,31.549999999999997,21.03333333333333,29.4,32.849999999999994,15.91325,34.300000000000004,25.085500000000003,25.65,33.093066666666665,28.94652,32.9,30.659999999999997,32.6,32.983498,25.233333333333334,27.244463333333332,22.908421428571426,24.8,26.086274285714286,25.896302000000002,36.1,27.340000000000003,23.329893227768743
2021-03-14,29.1,22.53333333333333,29.8,31.9,16.862375,34.233333333333334,28.8398,29.811576666666667,32.760236666666664,28.983354,33.6,32.779999999999994,30.566666666666666,33.776226,29.166666666666668,30.07236,23.802482857142856,30.139999999999997,27.014834285714283,27.536264,35.7,28.339999999999996,24.9459710963352
2021-03-15,31.15,21.166666666666668,29.4,33.0,17.338666666666665,34.483333333333334,26.124705,25.410326666666666,33.956043333333334,28.742359999999998,31.4,30.0,31.166666666666668,31.794576,26.733333333333334,21.893065,22.003420000000002,26.8,23.265052857142855,22.133287000000003,35.65,29.860000000000003,23.730683171363403
2021-03-16,27.9,22.433333333333334,29.6,28.2,17.227249999999998,33.46666666666667,27.822925,26.296203333333334,32.27944,28.746460000000003,32.3,30.5,29.0,30.561217999999997,24.3,24.5942675,23.162065714285713,28.600000000000005,24.025648571428572,25.885203,35.0,30.24,24.390317031492042
2021-03-17,29.6,22.0,29.6,33.15,16.11425,33.833333333333336,28.1428,27.446119999999997,31.779700000000002,28.941634,33.6,30.2,31.433333333333334,31.6404,26.566666666666663,27.268363333333337,22.090554285714287,27.6,23.946842857142858,25.433966,36.05,30.7,23.691115139375373
2021-03-18,32.05,22.53333333333333,29.1,32.35,15.531125,34.416666666666664,27.159715,29.189089999999997,32.95457,28.253912000000003,33.5,30.78,31.733333333333334,31.256882,26.866666666666664,29.09675,26.017695714285715,27.18,20.64714,23.350704999999998,34.95,29.140000000000004,23.483124015295818
2021-03-19,30.25,23.566666666666663,29.6,33.2,17.98825,33.78333333333333,28.22853,29.09748,32.604440000000004,29.497832,33.3,32.660000000000004,32.300000000000004,33.533532,30.0,26.85496,24.283494285714287,29.8,25.180521428571428,25.944477,32.0,33.199999999999996,24.958291447933643
2021-03-20,31.55,24.233333333333334,27.9,31.7,17.7505,33.86666666666667,28.645305,28.631153333333334,34.66892333333333,25.988837999999998,35.6,31.68,32.7,30.528778,28.599999999999998,25.993360000000003,24.922785714285713,30.26,23.06338,22.469404,32.8,30.560000000000002,23.857168864433625
2021-03-21,31.7,18.466666666666665,28.7,32.55,15.589624999999998,29.96666666666667,24.5,24.8,34.599999999999994,30.6,36.0,29.439999999999998,31.475,26.675,26.099999999999998,22.833333333333332,22.1,26.76,21.599999999999998,22.65,35.2,29.919999999999998,20.874132758620693
2021-03-22,30.2,22.900000000000002,28.7,33.0,17.12175,33.1,28.6,26.34963666666667,32.9,26.283745999999997,27.7,31.5,30.875,31.275,28.8,22.26616,23.24486285714286,28.080000000000002,21.30988285714286,21.393819999999998,33.9,30.04,21.849285903670637
2021-03-23,29.65,24.2,29.5,29.45,16.83925,32.833333333333336,28.190835,29.97624,32.15,29.947804,32.5,31.119999999999997,27.7,29.06504,28.666666666666668,25.850055,25.171152857142857,28.880000000000003,25.85676714285714,25.891082,33.6,32.42,24.760963172606797
2021-03-24,30.950000000000003,20.400000000000002,29.7,32.6,19.429777777777776,33.86666666666667,23.725625,24.247380000000003,36.15,30.562934000000002,32.4,29.7,30.099999999999998,34.925,24.2,24.7324075,26.253445714285714,25.940000000000005,23.551545714285712,25.000896,36.650000000000006,25.599999999999998,23.556650846746827
2021-03-25,31.0,21.099999999999998,30.5,32.4,18.41611111111111,34.449999999999996,29.37065,26.769553333333334,34.5,28.871954,32.8,32.6,31.933333333333334,32.227024,27.8,25.5247375,23.823097142857144,30.079999999999995,25.795624285714286,26.353563,36.7,32.339999999999996,25.77409088897334
2021-03-26,31.8,19.533333333333335,30.4,32.95,17.89911111111111,34.93333333333333,28.67895,25.537783333333334,36.0,26.807799999999997,31.9,32.480000000000004,32.300000000000004,34.848446,25.9,26.37302,22.90873,27.78,25.489325714285712,27.001595,37.15,28.18,24.9394651512093
2021-03-27,29.75,20.000000000000004,30.1,33.15,15.71075,33.61666666666667,26.933999999999997,26.372933333333332,31.9,28.446198,33.2,30.76,32.53333333333333,32.175,27.349999999999998,26.4219475,21.83619428571429,27.880000000000003,25.741085714285713,27.346221000000003,30.75,31.980000000000008,23.776891434779287
2021-03-28,29.35,21.933333333333334,30.5,30.049999999999997,16.33275,34.65,27.496895000000002,27.096753333333336,34.6,26.55286,31.7,31.879999999999995,31.433333333333334,35.875,27.900000000000002,26.1776225,23.315385714285714,29.160000000000004,26.04771142857143,26.134077,36.3,26.060000000000002,24.590049912515916
2021-03-29,30.25,23.333333333333332,29.2,33.5,15.528500000000001,35.68333333333334,26.413155,28.75594666666667,36.3,26.525696,32.7,32.62,32.5,34.902176,28.183333333333334,25.1297775,25.1238,29.619999999999997,26.10956142857143,26.723498999999997,36.95,25.72,24.96262820062813
2021-03-30,27.85,20.333333333333332,30.4,32.95,16.372875,35.4,25.64037,25.855743333333333,36.349999999999994,30.238031999999997,30.8,31.0,32.766666666666666,35.15,26.25,23.29877666666667,24.157991428571428,23.5,25.93154714285714,26.580786,38.6,26.74,24.91427492605042
2021-03-31,29.5,21.866666666666664,29.9,30.4,16.342,35.18333333333333,25.32742,28.754736666666663,35.9,28.021564,30.7,32.58,32.775,33.625,28.183333333333334,28.2078825,24.88151285714286,29.339999999999996,27.263365714285715,26.990551,37.3,27.160000000000004,26.026192863463915
2021-04-01,30.9,23.03333333333333,29.4,33.035000000000004,20.109166666666667,34.85,25.947110000000002,28.446726666666667,36.15,25.563688000000003,30.5,31.46,32.9,32.537028,28.349999999999998,22.934585000000002,26.048482857142858,29.8,23.710664285714284,21.49801,36.35,31.110000000000003,24.385235183838383
2021-04-02,29.3,22.73333333333333,29.3,31.72,19.919166666666666,33.78333333333334,25.005765,28.64695,36.2,27.864696,34.0,32.62,34.075,32.352766,26.016666666666666,27.5705575,26.241504285714285,29.060000000000002,27.106264285714285,27.527069,35.6,28.78,24.926265088557848
